연번,자치구,ID,정류소명,주소,행정동명,위도,경도
693,남구,3130,봉선삼익사거리(봉선삼익아파트(남)),광주광역시 남구 봉선동 457-6,남구 봉선동,,
694,남구,3131,유안초교(봉선무등파크3차),광주광역시 남구 봉선동 148-6,남구 봉선동,35.1256877407583,126.916871910133
695,남구,3132,유안초교(봉선삼익아파트(북)),광주광역시 남구 봉선동 148-6,남구 봉선동,35.1256877407583,126.916871910133
696,남구,3135,조봉초교(봉선2동주민센터),광주광역시 남구 봉선동 538-7,남구 봉선동,35.1228737574892,126.911629656978
697,남구,3136,조봉초교(구남구청),광주광역시 남구 봉선동 산 99-3,남구 봉선동,35.1231079761184,126.912685450724
698,남구,3137,광주공원(충장치안센터),광주광역시 남구 구동 1,남구 구동 ,35.1483687050083,126.909536547201
699,남구,3138,대성초교(향교입구),광주광역시 남구 서동 65-55,남구 서동 ,35.1434934442759,126.905088014289
700,남구,3139,사직공원앞(양림교),광주광역시 남구 사동 194,남구 사동 ,35.1441764758779,126.91386928386
701,남구,3142,중앙대교(서)(충장치안센터),광주광역시 남구 구동 34,남구 구동 ,35.1464905652386,126.910910474178
702,남구,3143,향교(중앙대교(서)),광주광역시 남구 서동 241-4,남구 서동 ,35.1447695903619,126.908722990721
703,남구,3144,향교(KBC방송국),광주광역시 남구 구동 58-15,남구 구동 ,,
704,남구,3145,대성초교(대성사거리),광주광역시 남구 서동 94-2,남구 서동 ,35.1436063003249,126.907189861668
705,남구,3146,광곡입구/빛여울초교(임정),광주광역시 남구 임암동 921,남구 임암동,35.1008620141258,126.870823075512
706,남구,3147,광곡입구/빛여울초교(임암),광주광역시 남구 임암동 637-1,남구 임암동,,
707,남구,3148,금호타운아파트(광주대후문),광주광역시 남구 진월동 867-12,남구 진월동,35.1100175809797,126.89627517485
708,남구,3149,남선산업(인성고),광주광역시 남구 송하동 545-8,남구 송하동,35.1072642812649,126.883490535942
709,남구,3150,남선산업(송하삼익아파트),광주광역시 남구 송하동 545-8,남구 송하동,35.1072642812649,126.883490535942
710,남구,3151,도동(도동교),광주광역시 남구 행암동 426-4,남구 행암동,35.0999185062387,126.885582102064
711,남구,3154,송암공단(송원대학),광주광역시 남구 송하동 268,남구 송하동,35.1096934126594,126.883062250485
712,남구,3155,송암공단입구(남선산업),광주광역시 남구 송하동 264,남구 송하동,35.1099165405757,126.877266569175
713,남구,3156,송암공단입구(송원대학),광주광역시 남구 송하동 264,남구 송하동,35.1099165405757,126.877266569175
714,남구,3157,송암동(인성고),광주광역시 남구 임암동 37,남구 임암동,35.0979658615084,126.877097487224
715,남구,3158,송암동(향등),광주광역시 남구 임암동 636-23,남구 임암동,35.0988488650206,126.877209456555
716,남구,3159,송하삼익아파트(광주대입구),광주광역시 남구 송하동 540,남구 송하동,35.1105305076114,126.892503243388
717,남구,3160,송하삼익아파트(남선산업),광주광역시 남구 송하동 35-1,남구 송하동,35.1111476868036,126.894467888569
718,남구,3161,송원대(송암공단입구),광주광역시 남구 송하동 264,남구 송하동,35.1099165405757,126.877266569175
719,남구,3162,송원대(동명회/송원고),광주광역시 남구 송하동 264,남구 송하동,35.1099165405757,126.877266569175
720,남구,3163,이동(이동입구),광주광역시 남구 원산동 275-5,남구 원산동,35.1026247930536,126.855091053322
721,남구,3164,이동입구(임정),광주광역시 남구 이장동 965,남구 이장동,35.0963597866846,126.858714399759
722,남구,3165,이동입구(이동),광주광역시 남구 이장동 964,남구 이장동,35.0960094546815,126.858972293106
723,남구,3166,인성고(남선산업),광주광역시 남구 송하동 산 2-9,남구 송하동,35.1030686065319,126.878720344055
724,남구,3167,인성고(송암동),광주광역시 남구 송하동 492-36,남구 송하동,35.1034547976701,126.878675570453
725,남구,3168,임암(광곡입구),광주광역시 남구 임암동 638-19,남구 임암동,35.0992250345721,126.87338132056
726,남구,3169,임암(송암동),광주광역시 남구 임암동 158-4,남구 임암동,35.0990724440707,126.873133251188
727,남구,3170,임정(이동입구),광주광역시 남구 임암동 993,남구 임암동,35.1025784846836,126.870060503454
728,남구,3171,임정(광곡입구),광주광역시 남구 임암동 614-31,남구 임암동,,
729,남구,3172,기독병원(학강초교),광주광역시 남구 양림동 99-11,남구 양림동,35.1369467134434,126.913958974315
730,남구,3173,기독병원(수피아여고),광주광역시 남구 양림동 99-11,남구 양림동,35.1369467134434,126.913958974315
731,남구,3174,양림교(학강초교),광주광역시 남구 양림동 24-137,남구 양림동,35.1403977399417,126.917693437213
732,남구,3175,학강초교(학강교),광주광역시 남구 양림동 92-88,남구 양림동,35.1378473646872,126.916944370728
733,남구,3176,학강초교(기독병원),광주광역시 남구 양림동 17-27,남구 양림동,35.138267206876,126.917718844009
734,남구,3177,월산4동(건강협회),광주광역시 남구 월산동 1058-2,남구 월산동,35.1425912208001,126.892711081923
735,남구,3178,월산4동(월산5동),광주광역시 남구 월산동 1058-2,남구 월산동,35.1425912208001,126.892711081923
736,남구,3179,월산마을(월산마을입구),광주광역시 남구 월산동 991-1,남구 월산동,35.1420754361632,126.888391564205
737,남구,3180,명지맨션(제일맨션),광주광역시 남구 월산동 1058-2,남구 월산동,35.1425912208001,126.892711081923
738,남구,3181,명지맨션(무등시장),광주광역시 남구 월산동 1058-2,남구 월산동,35.1425912208001,126.892711081923
739,남구,3182,무등시장(무등시장입구(북)),광주광역시 남구 월산동 1058-2,남구 월산동,35.1425912208001,126.892711081923
740,남구,3183,신우아파트(월산5동),광주광역시 남구 월산동 1058-2,남구 월산동,35.1425912208001,126.892711081923
741,남구,3184,신우아파트(주월주택단지(북)),광주광역시 남구 월산동 1058-2,남구 월산동,35.1425912208001,126.892711081923
742,남구,3185,월산5동(신우아파트),광주광역시 남구 월산동 1058-2,남구 월산동,35.1425912208001,126.892711081923
743,남구,3186,월산5동(월산4동),광주광역시 남구 월산동 1058-2,남구 월산동,35.1425912208001,126.892711081923
744,남구,3187,제일맨션(월산마을),광주광역시 남구 월산동 1058-2,남구 월산동,35.1425912208001,126.892711081923
745,남구,3188,제일맨션(명지맨션),광주광역시 남구 월산동 1005-2,남구 월산동,35.1414472810482,126.890570169182
746,남구,3189,까치고개(대성사거리),광주광역시 남구 백운동 574-20,남구 백운동,35.1403918051483,126.902299511462
747,남구,3190,까치고개(백운초교(북)),광주광역시 남구 월산동 120-21,남구 월산동,35.1405515640224,126.902011056898
748,남구,3191,월산동행복주택아파트(닭전머리),광주광역시 남구 월산동 893-11,남구 월산동,,
749,남구,3193,닭전머리(우진아파트),광주광역시 남구 월산동 328-5,남구 월산동,35.1513288527132,126.901877637515
750,남구,3195,대성사거리(월산사거리),광주광역시 남구 백운동 574-20,남구 백운동,35.1403918051483,126.902299511462
751,남구,3196,동신대한방병원(월산초교),광주광역시 남구 월산동 373-6,남구 월산동,35.1499064668743,126.89641630449
752,남구,3197,동신대한방병원(돌고개역(서)),광주광역시 남구 월산동 373-6,남구 월산동,35.1499064668743,126.89641630449
753,남구,3198,무진중(대성초교),광주광역시 남구 월산동 188-2,남구 월산동,35.1446951255402,126.899481708045
754,남구,3199,무진중(월산초교),광주광역시 남구 월산동 260-1,남구 월산동,35.1462292119539,126.898042573459
755,남구,3200,월산사거리(우진아파트),광주광역시 남구 월산동 53-3,남구 월산동,,
756,남구,3201,월산사거리(대성사거리),광주광역시 남구 월산동 40-27,남구 월산동,35.1467836701941,126.903586360051
757,남구,3202,월산초교(무진중),광주광역시 남구 월산동 256-17,남구 월산동,35.14705158794,126.897477704449
758,남구,3203,월산초교(동신대한방병원),광주광역시 남구 월산동 260-1,남구 월산동,35.1462292119539,126.898042573459
759,남구,3206,남구청(주월중입구),광주광역시 남구 주월동 1286-3,남구 주월동,35.1315405172856,126.902416951405
760,남구,3207,남광주농협(주월주택단지(북)),광주광역시 남구 주월동 1290-1,남구 주월동,,
761,남구,3208,남광주농협(양림휴먼시아1차),광주광역시 남구 주월동 1290-1,남구 주월동,,
762,남구,3209,대광여고(백운광장),광주광역시 남구 주월동 1249-2,남구 주월동,35.1285651849454,126.897477947662
763,남구,3210,대광여고(진월대주아파트),광주광역시 남구 주월동 403,남구 주월동,35.1262966653973,126.897624074418
764,남구,3211,무등시장입구(남)(백운초교(남)),광주광역시 남구 주월동 973-19,남구 주월동,35.1336498921565,126.895817078441
765,남구,3212,백운광장(백운우체국),광주광역시 남구 주월동 1209-5,남구 주월동,35.1305492621234,126.899191775038
766,남구,3213,백운광장(호남삼육고입구),광주광역시 남구 주월동 945-2,남구 주월동,35.1305408935808,126.898884136936
767,남구,3214,봉선대화아파트(주월중입구),광주광역시 남구 주월동 1022-3,남구 주월동,,
768,남구,3215,호남삼육고(서남하이츠),광주광역시 남구 주월동 398-76,남구 주월동,35.1297859901355,126.89568002644
769,남구,3216,호남삼육고입구(대광여고),광주광역시 남구 주월동 945-2,남구 주월동,35.1305408935808,126.898884136936
770,남구,3217,주월중입구(남구청),광주광역시 남구 주월동 1149-13,남구 주월동,,
771,남구,3218,주월중입구(봉선대화아파트),광주광역시 남구 주월동 1119-3,남구 주월동,35.1283704636289,126.904164539878
772,남구,3219,금당중(서남하이츠),광주광역시 남구 주월동 산 111,남구 주월동,35.1309101198224,126.887656547987
773,남구,3220,금당중(원광대한방병원),광주광역시 남구 주월동 산 111,남구 주월동,35.1309101198224,126.887656547987
774,남구,3221,무등시장(명지맨션),광주광역시 남구 월산동 1058-2,남구 월산동,35.1425912208001,126.892711081923
775,남구,3222,무등시장입구(남)(서남하이츠),광주광역시 남구 주월동 1010-1,남구 주월동,35.1341566584681,126.896788574634
776,남구,3223,무등시장입구(북)(무등시장),광주광역시 남구 백운동 653-222,남구 백운동,35.1351081035624,126.895696499729
777,남구,3224,무등시장입구(북)(백운우체국(북)),광주광역시 남구 주월동 974-206,남구 주월동,35.1350065332399,126.895502637798
778,남구,3225,서남하이츠(국제양궁장)(금당중),광주광역시 남구 주월동 20-11,남구 주월동,,
779,남구,3226,서남하이츠(국제양궁장)(무등시장입구(남)),광주광역시 남구 주월동 20-11,남구 주월동,,
780,남구,3227,금호타운아파트(효덕초교),광주광역시 남구 진월동 570-1,남구 진월동,35.1091059334699,126.897009052187
781,남구,3228,광주대입구(동성고),광주광역시 남구 진월동 856,남구 진월동,35.1124179738071,126.896549438061
782,남구,3229,광주대(광주대),광주광역시 남구 진월동 570-1,남구 진월동,35.1091059334699,126.897009052187
783,남구,3230,광주대(구암),광주광역시 남구 진월동 592-1,남구 진월동,35.1070068745945,126.895481022707
784,남구,3231,구암(빛고을노인건강타운입구),광주광역시 남구 행암동 18-1,남구 행암동,35.1036021247562,126.897468850733
785,남구,3232,구암(광주대후문),광주광역시 남구 행암동 14-1,남구 행암동,35.1036894576885,126.897670884748
786,남구,3233,노대(빛고을노인건강타운입구),광주광역시 남구 노대동 711-15,남구 노대동,35.0985326341769,126.905663847439
787,남구,3234,노대(빛고을노인건강타운),광주광역시 남구 노대동 산 154-2,남구 노대동,35.0994402452254,126.904656524473
788,남구,3235,대성여고(동성고),광주광역시 남구 진월동 865,남구 진월동,35.1168840040498,126.898077609784
789,남구,3236,대성여고(진월대주아파트),광주광역시 남구 진월동 865,남구 진월동,35.1168840040498,126.898077609784
790,남구,3237,덕남(시립제2용양병원),광주광역시 남구 덕남동 230,남구 덕남동,35.0939885862744,126.898977973568
791,남구,3238,빛고을노인건강타운(조각배어린이공원),광주광역시 남구 행암동 125-6,남구 행암동,35.1000933730456,126.895049165585
792,남구,3239,빛고을노인건강타운(빛고을노인건강타운),광주광역시 남구 행암동 138-2,남구 행암동,35.0997977220766,126.894942500237
